,group_4.0,group_4.1,group_4.2
818,63.296394,59.534046,43.96157
819,63.21903,59.556076,44.005005
820,63.794014,59.35785,44.005005
821,64.369,59.159626,44.005005
822,63.528843,59.501057,44.233078
823,62.688683,59.842487,44.46115
824,63.031223,59.64421,44.189644
825,63.373764,59.445934,43.91814
826,62.688683,59.952667,43.657593
827,63.21903,59.049526,44.374252
828,62.335262,58.961456,44.982697
829,61.981956,59.137604,45.1566
830,63.39587,59.335808,44.28736
831,62.578228,61.010956,42.37746
832,63.373764,59.688255,43.657593
833,63.02012,59.688255,43.505634
834,62.66659,60.569878,43.071583
835,63.373764,59.48999,44.005005
836,63.970795,58.60924,44.265636
837,63.21903,59.48999,43.852997
838,65.52019,56.849876,46.265892
839,63.373764,59.24771,44.070156
840,63.02012,60.569878,41.315445
841,63.285343,59.578102,43.766148
842,63.462193,59.335808,44.005005
843,63.351658,60.040817,43.505634
844,61.95988,60.834503,42.811237
845,63.285343,59.512016,44.157032
846,63.02012,60.217144,43.13668
847,65.91895,57.025684,45.65673
848,63.04222,59.137604,44.548058
849,59.666225,61.95988,43.071583
850,63.285343,59.42391,44.091877
851,63.440083,59.335808,44.352528
852,63.373764,59.401882,44.200474
853,62.20276,59.996742,44.330807
854,63.948677,59.445934,43.91814
855,63.705406,59.512016,43.744434
856,63.79386,59.42391,44.091877
857,63.39587,59.335808,43.70101
858,63.47325,59.423912,43.907303
859,63.55063,59.512016,44.113594
860,63.285343,59.952667,44.091877
861,63.340607,59.622215,44.25479
862,63.39587,59.29176,44.4177
863,63.307446,59.29176,44.135315
864,63.340607,59.31378,43.994156
865,63.373764,59.335808,43.852997
866,63.373764,59.512016,43.744434
867,63.90457,59.17069,43.842148
868,64.43538,58.82936,43.939857
869,63.373764,59.335808,44.091877
870,63.5617,59.225697,44.091877
871,63.749634,59.115585,44.091877
872,63.39587,59.556076,44.28736
873,63.09751,59.69928,43.93991
874,62.799152,59.842487,43.592464
875,62.247066,60.37158,43.50564
876,61.69498,60.90067,43.418808
877,63.10852,59.379856,44.200474
878,63.189568,59.482655,44.099125
879,63.27061,59.585457,43.997776
880,63.351658,59.688255,43.896427
881,63.373764,59.137604,44.157032
882,63.115948,59.137604,44.251163
883,62.858135,59.137604,44.345295
884,62.60032,59.137604,44.439426
885,63.81598,58.477192,45.852497
886,63.668575,58.822132,45.14981
887,63.521168,59.167076,44.44712
888,63.373764,59.512016,43.744434
889,63.59487,59.335823,44.09193
890,63.81598,59.159626,44.439426
891,63.605927,59.24772,44.276512
892,63.39587,59.335808,44.113594
893,63.09751,59.501015,44.01587
894,62.799152,59.666225,43.91814
895,62.953835,59.721306,43.668472
896,63.10852,59.776386,43.418808
897,62.489872,60.040817,43.245182
898,62.688683,60.54783,42.72447
899,63.04222,60.459637,42.72447
900,64.103516,57.751198,45.83074
901,60.922726,60.54783,44.548058
902,63.02012,59.820454,43.592464
903,62.335262,60.371452,43.766148
904,63.57274,59.049526,44.613243
905,63.39587,59.31378,44.091877
906,62.93173,59.864525,43.766148
907,63.02012,59.842487,44.070156
908,63.196926,59.18165,44.46115
909,63.39587,59.22569,44.352528
910,63.39587,58.82936,45.069645
911,63.10852,59.666225,44.113594
912,62.688683,59.842487,44.113594
913,63.285343,59.578102,44.026722
914,63.373764,59.864525,43.397106
915,63.39587,59.159626,44.439426
916,63.02012,59.48999,43.939857
917,63.52852,59.18165,44.309082
918,63.661182,59.688255,42.85462
919,59.754353,61.606693,43.766148
920,62.66659,60.040817,43.310287
921,63.59485,59.335808,43.744434
922,63.683296,59.159626,44.439426
923,64.01503,58.82936,44.439426
924,63.639072,59.159626,44.04844
925,61.871574,61.981956,40.341034
926,62.93173,60.12898,43.440514
927,63.57274,59.335808,44.395977
928,64.08139,60.217144,42.355778
929,63.04222,59.24771,44.548058
930,62.710777,59.31378,45.1566
931,63.373764,59.335808,44.135315
932,63.39587,58.785336,45.1566
933,63.241135,59.335808,43.939857
934,63.04222,59.137604,44.46115
935,62.6777,59.58921,44.113647
936,62.31318,60.040817,43.766148
937,63.10852,59.512016,43.70101
938,63.152725,59.677254,43.744434
939,63.196926,59.842487,43.787857
940,63.285347,59.765373,43.592484
941,63.373764,59.688255,43.397106
942,62.335262,59.137604,44.895756
943,62.622482,59.225697,44.54817
944,62.909706,59.31379,44.200584
945,63.196926,59.401882,43.852997
946,63.384834,59.280754,43.972435
947,63.57274,59.159626,44.091877
948,63.219086,59.412926,44.276512
949,62.865437,59.666225,44.46115
950,63.1196,59.62216,44.146217
951,63.373764,59.578102,43.831284
952,63.031223,59.534046,44.233128
953,62.688683,59.48999,44.63497
954,62.82125,59.478973,44.374283
955,62.953823,59.46796,44.113594
956,63.39587,59.137604,44.678432
957,62.90963,59.842487,44.113594
958,63.4843,59.335808,43.939857
959,63.4843,59.512016,44.04844
960,64.43538,59.335808,43.570755
961,63.04222,59.48999,44.178753
962,63.285343,59.666225,44.265636
963,63.196926,59.600132,43.570755
964,60.922726,61.95988,41.7488
965,63.79386,59.00549,44.439426
966,63.838093,59.049526,44.309082
967,63.10852,59.512016,43.635883
968,63.462193,59.159626,44.135315
969,66.27354,55.707813,47.419884
970,62.688683,60.06286,43.852997
971,64.54603,57.003708,46.527065
972,63.32955,59.159626,44.04844
973,63.50641,59.159626,44.200474
974,63.02012,60.12898,43.418808
975,62.865437,59.137604,44.63497
976,62.489872,60.327362,43.46222
977,63.639072,58.87339,44.63497
978,63.39587,59.31378,44.46115
979,63.61696,59.48999,44.265636
980,63.86021,58.895405,44.439426
981,63.55063,59.996742,43.245182
982,63.39587,59.137604,44.63497
983,63.39587,59.137604,44.46115
984,63.39587,59.24771,44.265636
985,64.811615,57.729206,45.13486
986,63.39587,59.049526,44.28736
987,63.86021,59.534046,43.049885
988,63.55063,59.512016,44.091877
989,63.02012,60.349403,43.483925
990,63.992916,59.159626,43.744434
991,63.51757,59.324806,43.874718
992,63.04222,59.48999,44.005005
993,63.04222,59.401882,44.113594
994,63.086422,59.622185,44.113594
995,63.130623,59.842487,44.113594
996,63.57274,59.137604,44.765358
997,63.47325,59.401917,43.92932
998,63.373764,59.666225,43.09328
999,59.512016,63.52852,41.077175
1000,61.17768,61.542297,42.508514
1001,62.84334,59.556076,43.939857
1002,63.064342,59.368862,44.157055
1003,63.285343,59.18165,44.374252
1004,63.15272,59.754353,44.808823
1005,63.274296,59.45699,44.765358
1006,63.39587,59.159626,44.721893
1007,63.39587,59.159626,43.744434
1008,62.917206,60.100403,42.934772
1009,62.438545,61.04118,42.125107
1010,61.95988,61.981956,41.315445
1011,63.06432,59.401882,44.113594
1012,63.454964,59.086315,43.99054
1013,63.845608,58.770752,43.86749
1014,64.23625,58.455185,43.744434
1015,63.417976,59.159626,44.28736
1016,63.52853,59.159626,44.2222
1017,63.63908,59.159626,44.15704
1018,63.749634,59.159626,44.091877
1019,63.572754,59.236702,44.113594
1020,63.39587,59.31378,44.135315
1021,63.30745,59.335808,44.189613
1022,63.21903,59.35783,44.243916
1023,63.130623,59.24772,44.439445
1024,63.04222,59.137604,44.63497
1025,63.086422,59.225693,44.461166
1026,63.130623,59.31378,44.28736
1027,63.252193,59.52305,44.026756
1028,63.373764,59.73232,43.766148
1029,63.373764,59.776386,43.657593
1030,62.66659,59.842487,44.46115
1031,61.95988,60.54783,43.766148
1032,63.4843,58.785336,44.439426
1033,63.639072,59.512016,43.87471
1034,63.462193,59.512016,43.766148
1035,62.777058,59.71029,44.113594
1036,63.639072,59.159626,43.570755
1037,63.02012,60.569878,41.315445
1038,62.688683,59.842487,44.46115
1039,63.55063,59.31378,43.91814
1040,63.749634,59.24771,44.439426
1041,62.887535,59.48999,44.005005
1042,62.84334,59.48999,44.113594
1043,63.440083,59.35783,44.178753
1044,63.992916,59.335808,43.570755
1045,62.710777,60.195103,43.766148
1046,63.130623,59.159626,43.744434
1047,63.130623,59.754353,44.113594
1048,63.285343,59.666225,44.28736
1049,62.489872,60.54783,43.18008
1050,63.21903,59.137604,44.46115
1051,63.39587,59.335808,44.265636
1052,63.373764,59.512016,43.744434
1053,62.865437,59.842487,44.113594
1054,61.981956,59.137604,44.982697
1055,63.639072,59.269737,44.005005
1056,63.351696,59.44595,44.04844
1057,63.06432,59.62216,44.091877
1058,63.39587,59.600132,44.352528
1059,63.174847,59.72131,44.233063
1060,62.953823,59.842487,44.113594
1061,62.721848,60.073902,43.7662
1062,62.489872,60.305317,43.418808
1063,62.688683,59.48999,44.200474
1064,64.270584,58.796562,43.972454
1065,65.852486,58.103134,43.744434
1066,63.373764,59.137604,44.78709
1067,63.233784,59.30647,44.468487
1068,63.093803,59.47533,44.149887
1069,62.953823,59.644196,43.831284
1070,63.307446,59.556076,43.831284
1071,63.388508,59.482655,43.968826
1072,63.469566,59.40923,44.106373
1073,63.55063,59.335808,44.243916
1074,64.01514,58.895496,44.34167
1075,64.47964,58.455185,44.439426
1076,63.043167,60.21857,43.22416
1077,61.606693,61.981956,42.008892
1078,62.512337,60.570793,43.00695
1079,63.417976,59.159626,44.005005
1080,63.36271,59.37988,44.04844
1081,63.307446,59.600132,44.091877
1082,63.075394,59.666225,43.972435
1083,62.84334,59.73232,43.852997
1084,63.10855,59.5671,43.972435
1085,63.373764,59.401882,44.091877
1086,63.55063,59.534046,44.091877
1087,64.103516,58.279144,45.13486
1088,62.66659,60.040817,43.657593
1089,63.307446,59.31378,44.222195
1090,63.39587,57.729206,46.89717
1091,63.39587,59.137604,44.46115
1092,63.373764,59.688255,43.570755
1093,66.9387,55.312763,47.92105
1094,63.196926,59.512016,43.939857
1095,63.196926,59.578102,43.91814
1096,63.39587,59.48999,44.157032
1097,60.63603,62.070274,42.030567
1098,62.66659,60.040817,43.418808
1099,63.04222,59.31378,44.28736
1100,63.196926,59.688255,43.939857
1101,63.196926,59.842487,44.070156
1102,63.21903,59.335808,44.243916
1103,62.84334,60.17306,43.570755
1104,63.02012,59.842487,43.87471
1105,61.253624,62.224842,40.990547
1106,63.661182,59.48999,44.178753
1107,61.981956,61.165375,43.310287
1108,63.39587,58.87339,44.808823
1109,63.196926,59.335808,43.896427
1110,63.39587,59.137604,44.28736
1111,63.57274,59.48999,44.439426
1112,63.417976,59.335808,44.005005
1113,63.06432,59.820454,43.939857
1114,63.351658,59.71029,43.570755
1115,63.4843,59.093563,44.439426
1116,61.739124,61.95988,41.33711
1117,63.10852,59.48999,44.070156
1118,63.21903,59.203667,44.091877
1119,63.838093,58.87339,44.265636
1120,63.92656,59.159626,44.091877
1121,63.04222,59.48999,44.46115
1122,63.550747,59.324806,43.92913
1123,64.05927,59.159626,43.397106
1124,63.373764,59.512016,44.091877
1125,63.45114,58.88458,44.61337
1126,63.52852,58.25714,45.13486
1127,63.39587,58.98347,44.352528
1128,63.230095,59.06054,44.233063
1129,63.06432,59.137604,44.113594
1130,63.838093,59.22569,44.569786
1131,62.86587,59.89778,43.983444
1132,61.89365,60.569878,43.397106
1133,64.14776,58.917423,44.374252
1134,63.771812,58.49928,44.83065
1135,63.39587,58.081135,45.28705
1136,63.38482,58.840633,44.678604
1137,63.373764,59.600132,44.070156
1138,64.45751,57.377388,46.548832
1139,62.061867,60.596684,43.42329
1140,59.666225,63.81598,40.29775
1141,63.72752,59.159626,43.91814
1142,63.49909,59.24772,44.041214
1143,63.270653,59.335815,44.164288
1144,63.04222,59.42391,44.28736
1145,62.97592,59.864525,43.91814
1146,62.843357,59.982063,43.867477
1147,62.710793,60.099606,43.81681
1148,62.578228,60.217144,43.766148
1149,62.777077,59.952698,43.766148
1150,62.97592,59.688255,43.766148
1151,63.528656,59.600136,43.66845
1152,64.08139,59.512016,43.570755
1153,63.606007,59.43492,43.842175
1154,63.130623,59.35783,44.113594
1155,62.203156,60.57055,43.24553
1156,61.27569,61.78327,42.37746
1157,62.479492,60.55954,43.10437
1158,63.683296,59.335808,43.831284
1159,63.661186,59.280746,44.091904
1160,63.639072,59.22569,44.352528
1161,63.418,59.35784,44.07019
1162,63.196926,59.48999,43.787857
1163,65.16584,57.553284,45.04791
1164,60.569878,60.54783,44.63497
1165,63.373764,59.864525,43.483925
1166,63.373764,59.203667,44.4177
1167,63.263237,59.666225,44.091877
1168,63.04222,59.137604,44.895756
1169,63.285343,59.688255,43.766148
1170,63.373764,59.269737,44.178753
1171,63.373764,59.600132,43.831284
1172,61.297752,60.724236,43.744434
1173,63.39587,59.24771,44.439426
1174,62.688683,59.666225,44.113594
1175,63.15272,59.379856,44.265636
1176,63.02012,60.217144,43.766148
1177,64.811615,57.377388,46.89717
1178,63.02012,60.393497,42.637707
1179,64.14776,58.98347,44.439426
1180,63.373764,59.864525,43.397106
1181,62.136513,60.54783,43.418808
1182,62.688683,59.137604,45.1566
1183,60.195103,62.688683,41.33711
1184,64.103516,57.553284,45.939514
1185,63.373764,59.512016,43.570755
1186,63.196926,59.335808,43.614174
1187,63.50641,59.31378,44.265636
1188,63.81598,59.159626,43.744434
1189,63.55063,59.688255,43.744434
1190,64.25837,58.543213,45.13486
1191,63.02012,60.040817,43.418808
1192,63.462193,59.071545,44.439426
1193,63.02012,59.952667,43.852997
1194,63.373764,59.688255,44.091877
1195,63.882324,59.159626,44.439426
1196,63.373764,58.631252,45.13486
1197,64.103516,58.455185,44.96096
1198,63.72752,59.512016,43.397106
1199,62.865437,59.137604,45.004433
1200,62.953827,59.137604,44.73279
1201,63.04222,59.137604,44.46115
1202,63.57274,59.666225,43.96157
1203,63.417988,59.401917,44.026726
1204,63.263237,59.137604,44.091877
1205,63.10852,59.48999,44.28736
1206,63.606018,59.324806,44.363396
1207,64.103516,59.159626,44.439426
1208,63.10852,59.842487,43.939857
1209,62.54524,60.45981,43.15866
1210,61.981956,61.077133,42.37746
1211,63.639072,58.895405,44.178753
1212,63.373795,59.126617,44.14617
1213,63.10852,59.35783,44.113594
1214,63.219036,59.52304,43.939873
1215,63.32955,59.688255,43.766148
1216,63.462193,58.98347,44.374252
1217,62.368942,59.67746,44.4177
1218,61.27569,60.371452,44.46115
1219,64.45751,58.279144,44.439426
1220,63.919456,58.73416,44.215
1221,63.381397,59.18918,43.990574
1222,62.84334,59.644196,43.766148
1223,62.688683,59.842487,44.28736
1224,63.012848,59.61487,44.330807
1225,63.337017,59.387245,44.374256
1226,63.661182,59.159626,44.4177
1227,65.654915,56.994873,46.169376
1228,67.64865,54.830116,47.92105
1229,66.1416,56.290657,46.527954
1230,64.63455,57.751198,45.13486
1231,64.00416,58.598564,44.450504
1232,63.373764,59.445934,43.766148
1233,63.462196,59.30278,43.929012
1234,63.55063,59.159626,44.091877
1235,64.037155,59.159626,43.744434
1236,64.08139,59.159626,43.744434
1237,63.52852,59.512016,44.005005
1238,63.02012,59.864525,43.397106
1239,63.06432,59.754353,43.96157
1240,64.08139,58.455185,44.091877
1241,63.196926,59.600132,43.570755
1242,63.440083,59.335808,43.22348
1243,63.705406,59.159626,44.091877
1244,63.4843,59.46796,44.113594
1245,63.241135,59.48999,44.243916
1246,59.137604,62.66659,42.37746
1247,63.263237,59.46796,44.026722
1248,60.26123,61.95988,42.37746
1249,63.263237,59.666225,43.852997
1250,63.373764,59.512016,43.744434
1251,62.489872,60.393497,43.245182
1252,63.52852,59.18165,44.178753
1253,63.749634,57.751198,45.743732
1254,63.373764,59.666225,43.87471
1255,63.373764,59.48999,43.744434
1256,62.31318,60.922726,43.11498
1257,62.854523,60.272446,43.625145
1258,63.39587,59.62216,44.135315
1259,63.373764,59.335808,43.87471
1260,63.605927,59.24772,44.070175
1261,63.838093,59.159626,44.265636
1262,63.4843,59.159626,44.330807
1263,63.130676,59.324806,44.39598
1264,62.777058,59.48999,44.46115
1265,63.57274,59.335808,44.005005
1266,63.484306,59.192665,44.04844
1267,63.39587,59.049526,44.091877
1268,63.39587,59.093567,44.222202
1269,63.39587,59.137604,44.352528
1270,63.52852,59.24771,43.744434
1271,62.931892,59.45697,44.189705
1272,62.335262,59.666225,44.63497
1273,64.45751,58.455185,44.439426
1274,64.16996,58.748726,44.215
1275,63.882404,59.042267,43.990574
1276,63.59485,59.335808,43.766148
1277,63.15272,59.842487,44.200474
1278,63.233772,59.519455,44.316334
1279,63.31482,59.196423,44.432198
1280,63.39587,58.87339,44.548058
1281,63.59485,59.159626,44.265636
1282,63.440105,59.387245,44.09914
1283,63.285366,59.61487,43.932644
1284,63.130623,59.842487,43.766148
1285,62.103878,61.475502,41.858833
1286,61.077133,63.10852,39.951515
1287,62.22545,61.486523,41.858833
1288,63.373764,59.864525,43.766148
1289,62.854515,59.41299,44.417896
1290,62.335262,58.961456,45.069645
1291,62.942947,59.40197,44.059765
1292,63.55063,59.842487,43.049885
1293,63.462196,59.69928,43.440582
1294,63.373764,59.556076,43.831284
1295,61.430145,61.89365,41.965538
1296,63.705406,59.512016,43.744434
1297,63.39587,59.335808,44.28736
1298,64.08139,59.159626,43.831284
1299,63.4843,59.137604,44.352528
1300,62.93173,59.688255,44.113594
1301,63.39587,59.18165,44.46115
1302,63.39587,59.269737,44.070156
1303,63.04222,59.666225,44.113594
1304,63.39587,59.31378,44.439426
1305,63.72752,59.159626,43.744434
1306,62.688683,60.54783,43.766148
1307,62.97592,59.73232,44.005005
1308,62.489872,60.52578,43.071583
1309,63.196926,59.42391,44.070156
1310,63.04222,59.666225,44.46115
1311,63.92656,58.697285,44.439426
1312,63.351658,59.379856,44.265636
1313,63.04222,59.578102,44.113594
1314,65.58663,57.97114,44.222195
1315,62.335262,60.371452,43.418808
1316,63.10852,59.335808,43.744434
1317,63.882324,58.785336,44.091877
1318,63.749634,59.115585,44.439426
1319,63.72752,59.159626,43.87471
1320,63.749634,59.049526,44.78709
1321,63.130623,59.137604,44.48288
1322,62.136513,60.50373,43.245182
1323,63.32955,59.512016,43.70101
1324,62.777058,59.644196,44.113594
1325,64.08139,60.217144,42.355778
1326,63.373764,59.666225,43.570755
1327,63.39587,59.159626,44.243916
1328,66.40654,56.520313,45.13486
1329,63.263237,59.666225,43.831284
1330,63.3185,59.765373,43.505684
1331,63.373764,59.864525,43.18008
1332,63.241135,59.137604,44.222195
1333,63.48433,59.357853,43.80965
1334,63.72752,59.578102,43.397106
1335,59.48999,61.95988,43.766148
1336,61.442932,60.504704,44.157104
1337,63.39587,59.049526,44.548058
1338,61.981956,60.569878,41.662113
1339,62.37951,59.85374,43.105087
1340,62.777058,59.137604,44.548058
1341,62.732872,59.137604,44.67844
1342,62.688683,59.137604,44.808823
1343,63.749634,59.137604,44.374252
1344,63.661186,59.269745,44.406837
1345,63.57274,59.401882,44.439426
1346,63.771748,59.137604,44.352528
1347,63.860218,59.05687,44.2946
1348,63.948685,58.97614,44.23668
1349,64.037155,58.895405,44.178753
1350,63.307446,60.371452,43.418808
1351,63.093826,60.290627,43.534588
1352,62.88021,60.209805,43.650368
1353,62.66659,60.12898,43.766148
1354,65.852486,57.92715,43.744434
1355,65.24,58.22055,43.918167
1356,64.62752,58.513947,44.091904
1357,64.01503,58.807346,44.265636
1358,63.694397,59.07158,44.178757
1359,63.373764,59.335808,44.091877
1360,61.44289,61.310577,42.541214
1361,59.512016,63.285343,40.990547
1362,61.807766,60.507275,43.378014
1363,64.103516,57.729206,45.765484
1364,63.91552,58.53251,44.885246
1365,63.72752,59.335808,44.005005
1366,63.06432,59.578102,44.113594
1367,59.335808,61.95988,42.37746
1368,63.639072,60.217144,42.355778
1369,62.335262,59.48999,44.78709
1370,63.06432,59.666225,44.070156
1371,63.55063,59.159626,44.091877
1372,63.285343,59.48999,44.46115
1373,62.754963,59.688255,43.939857
1374,63.196926,59.864525,43.570755
1375,62.578228,60.54783,43.245182
1376,60.195103,61.606693,43.15838
1377,64.08139,58.631252,43.744434
1378,63.373764,59.578102,44.113594
1379,63.4843,59.48999,44.439426
1380,62.688683,58.785336,45.852497
1381,63.948677,58.807346,44.439426
1382,63.285343,60.040817,43.570755
1383,63.50641,59.137604,44.504604
1384,63.174824,59.42391,44.113594
1385,62.821247,59.842487,43.787857
1386,61.981956,59.137604,45.504494
1387,63.39587,59.578102,44.28736
1388,62.953915,59.710297,44.200478
1389,62.51196,59.842487,44.113594
1390,63.04222,58.961456,45.1566
1391,63.4291,59.093575,44.6894
1392,63.81598,59.22569,44.222195
1393,62.66659,60.217144,43.46222
1394,62.953865,59.996765,43.777046
1395,63.241135,59.776386,44.091877
1396,63.04222,59.666225,44.200474
1397,63.3517,59.58912,43.972454
1398,63.661182,59.512016,43.744434
1399,60.54783,61.981956,41.228798
1400,62.845764,60.086548,42.888428
1401,65.1437,58.191135,44.548058
1402,62.048195,59.137604,44.78709
1403,62.62256,59.710438,43.929337
1404,63.196926,60.28327,43.071583
1405,63.2964,59.73246,43.798958
1406,63.39587,59.18165,44.526333
1407,63.373764,59.42391,43.766148
1408,63.15272,59.556076,43.896427
1409,63.55063,59.512016,43.787857
1410,63.970795,58.631252,45.17834
1411,66.31787,56.278694,46.679447
1412,62.246925,60.28327,43.852997
1413,63.39587,59.159626,44.4177
1414,63.08642,59.600132,44.113594
1415,63.39587,59.335808,44.265636
1416,63.749634,59.159626,44.265636
1417,63.241135,59.512016,44.091877
1418,63.373764,59.644196,44.265636
1419,63.373764,59.754353,44.113594
1420,61.95988,61.36395,42.37746
1421,63.55063,59.137604,44.48288
1422,63.39587,58.433178,46.11357
1423,63.749634,59.31378,44.091877
1424,64.988716,59.688255,43.049885
1425,61.95988,60.569878,41.662113
1426,63.749634,58.851376,43.744434
1427,63.307446,59.22569,44.28736
1428,62.688683,60.01878,44.113594
1429,63.373764,59.335808,44.63497
1430,63.196926,59.666225,44.46115
1431,63.02012,59.62216,44.200474
1432,63.59485,59.159626,44.28736
1433,63.02012,59.864525,43.657593
1434,63.10852,59.48999,43.831284
1435,63.39587,59.049526,44.700165
1436,62.754963,59.48999,44.113594
1437,63.39587,59.24771,44.28736
1438,63.39587,58.961456,44.982697
1439,63.39587,59.005493,44.808834
1440,63.39587,59.049526,44.63497
1441,63.10852,59.688255,44.113594
1442,63.418022,59.423943,44.01587
1443,63.72752,59.159626,43.91814
1444,63.39587,59.159626,44.157032
1445,63.252197,59.368866,43.86389
1446,63.10852,59.578102,43.570755
1447,63.39587,59.512016,44.330807
1448,63.219048,59.56709,44.2222
1449,63.04222,59.62216,44.113594
1450,63.30748,59.56709,44.233063
1451,63.57274,59.512016,44.352528
1452,63.72752,59.159626,44.091877
1453,63.69435,59.24772,44.091877
1454,63.661182,59.335808,44.091877
1455,63.285343,59.996742,43.397106
1456,63.285343,59.78377,43.54907
1457,63.285343,59.5708,43.701035
1458,63.285343,59.35783,43.852997
1459,63.683296,59.159626,43.570755
1460,63.631702,59.174305,43.672073
1461,63.580112,59.188988,43.77339
1462,63.52852,59.203667,43.87471
1463,63.373764,59.754353,43.939857
1464,63.84567,59.203945,44.570152
1465,64.31757,58.65354,45.200447
1466,64.78948,58.103134,45.83074
1467,64.12584,58.796562,44.798447
1468,63.462193,59.48999,43.766148
1469,63.152767,59.633186,43.75529
1470,62.84334,59.776386,43.744434
1471,63.10855,59.644203,43.918156
1472,63.373764,59.512016,44.091877
1473,63.373764,59.512016,43.874733
1474,63.373764,59.512016,43.657593
1475,63.02018,59.83152,43.614174
1476,62.66659,60.15102,43.570755
1477,62.754967,60.22817,43.49478
1478,62.84334,60.305317,43.418808
1479,61.981956,60.90067,42.37746
1480,64.08139,59.335808,43.744434
1481,63.61696,58.82936,44.222195
1482,64.63455,57.729206,47.245617
1483,62.84334,59.71029,44.113594
1484,63.661182,59.093563,44.439426
1485,63.39587,59.534046,44.439426
1486,63.838093,58.851376,44.439426
1487,59.842487,63.130623,40.62244
1488,63.462193,59.335808,44.005005
1489,64.74522,57.729206,47.07138
1490,63.373764,58.631252,45.13486
1491,63.373764,59.512016,43.592464
1492,63.39587,59.31378,44.113594
1493,63.39587,59.31378,43.91814
1494,63.373764,59.512016,43.939857
1495,63.661182,59.115585,44.265636
1496,63.373764,59.335808,43.744434
1497,63.39587,59.48999,43.049885
1498,63.39587,58.87339,44.46115
1499,63.72752,59.512016,43.657593
1500,63.32955,59.22569,44.005005
1501,63.749634,59.159626,44.091877
1502,63.440083,59.578102,44.113594
1503,61.562553,60.54783,43.570755
1504,63.57274,58.785336,44.917492
1505,63.307446,59.512016,43.831284
1506,62.73287,59.842487,44.46115
1507,63.39587,58.785336,44.78709
1508,64.78948,58.455185,44.78709
1509,61.95988,61.981956,41.662113
1510,63.39587,59.335808,43.744434
1511,66.91652,57.047665,44.439426
1512,63.15272,59.48999,43.96157
1513,61.981956,60.195103,44.46115
1514,63.72752,59.159626,44.091877
1515,64.92296,58.103645,44.78731
1516,66.11839,57.047665,45.482746
1517,63.04222,59.22569,44.113594
1518,63.395927,59.11559,44.548145
1519,63.749634,59.00549,44.982697
1520,65.852486,57.751198,44.96096
1521,64.215355,58.896008,44.32013
1522,62.578228,60.040817,43.679302
1523,62.843407,59.62966,43.816826
1524,63.108585,59.218502,43.954353
1525,63.373764,58.807346,44.091877
1526,62.40152,60.371452,44.46115
1527,62.73297,59.989532,44.39598
1528,63.06442,59.60761,44.330807
1529,63.39587,59.22569,44.265636
1530,61.971848,61.399216,42.27087
1531,60.54783,63.57274,40.276104
1532,62.204018,61.278107,42.27087
1533,63.86021,58.98347,44.265636
1534,63.61699,59.280785,44.1136
1535,63.373764,59.578102,43.96157
1536,63.550644,59.43493,44.048443
1537,63.72752,59.29176,44.135315
1538,63.561695,59.214684,44.461205
1539,63.39587,59.137604,44.78709
1540,65.87464,57.047665,45.678482
1541,64.103516,58.631252,44.439426
1542,63.4843,59.24771,44.265636
1543,64.103516,57.905155,45.591484
1544,63.57274,59.203667,44.439426
1545,63.373764,59.159626,43.744434
1546,63.32955,59.31378,43.91814
1547,64.08139,59.159626,43.744434
1548,63.39587,58.785336,44.63497
1549,63.57274,59.159626,44.265636
1550,63.92656,59.335808,43.744434
1551,63.21903,59.401882,44.091877
1552,63.32955,59.445934,43.91814
1553,63.440083,59.137604,44.178753
1554,63.04222,59.842487,44.28736
1555,63.373764,59.48999,43.87471
1556,63.04222,59.137604,45.1566
1557,63.02012,60.01878,43.766148
1558,63.749634,59.666225,43.939857
1559,63.02012,60.305317,44.113594
1560,63.285343,59.48999,44.46115
1561,63.72752,59.18165,43.939857
1562,62.93173,60.217144,43.570755
1563,63.04222,59.754353,44.113594
1564,63.39587,58.82936,44.46115
1565,62.688683,59.79842,44.113594
1566,63.373764,59.335808,44.091877
1567,63.373764,59.600132,43.614174
1568,63.351658,59.578102,44.265636
1569,63.02012,58.961456,45.1566
1570,63.04222,60.040817,43.831284
1571,63.39587,59.335808,44.374252
1572,64.169876,59.159626,43.852997
1573,62.688683,59.137604,44.808823
1574,59.666225,61.95988,43.071583
1575,63.196926,59.600132,44.330807
1576,62.710777,59.776386,43.852997
1577,63.584145,59.236835,44.015877
1578,64.45751,58.697285,44.178753
1579,61.253624,61.010956,43.15838
1580,62.50163,59.821106,43.798904
1581,63.749634,58.631252,44.439426
1582,63.72752,59.203667,43.744434
1583,63.561695,59.302773,44.385303
1584,63.39587,59.401882,45.026173
1585,63.572754,59.291763,44.776253
1586,63.749634,59.18165,44.526333
1587,63.373764,59.79842,44.113594
1588,63.47325,59.46801,44.135315
1589,63.57274,59.137604,44.157032
1590,63.4843,58.785336,44.63497
1591,65.34459,57.7407,44.88492
1592,67.20487,56.696068,45.13486
1593,63.04222,59.049526,44.4177
1594,63.137997,59.262436,44.135387
1595,63.233776,59.475346,43.85307
1596,63.32955,59.688255,43.570755
1597,63.10852,59.48999,43.87471
1598,62.953846,59.63687,43.867474
1599,62.799175,59.78375,43.860233
1600,62.6445,59.93063,43.852997
1601,62.83231,60.029804,43.80957
1602,63.02012,60.12898,43.766148
1603,63.72775,59.99675,43.538216
1604,64.43538,59.864525,43.310287
